Index,water_solubility,nΔL,f_max
26/0,0.09420229247241367,3213.18,0.3778
26/1,230.7497327981657,204.57,0.3466
26/2,214.4847665298535,205.15999999999985,0.3588
26/3,0.5598047807090722,2941.82,0.4674
26/4,443.5603753874013,0.0,0.4915
26/5,237.79605497370983,172.65000000000003,0.3901
26/6,4.921880052341943,1597.1999999999998,0.3474
26/7,5.086496485363641,2800.2699999999995,0.306
26/8,152.51184734715105,468.08000000000004,0.4555
26/9,247.8228553316892,226.68,0.252
26/10,64.43321855363676,1165.75,0.3529
26/11,0.6465389010417263,1979.22,0.3443
26/12,47.72774234926131,352.94000000000005,0.5634
26/13,1.5929068183138968,1720.1499999999999,0.5993
26/14,64.47722864485847,975.2800000000002,0.3762
26/15,194.58982810472716,88.20000000000005,0.534
26/16,136.10445290326788,140.04000000000002,0.5607
26/17,41.3693802664886,1006.44,0.3906
26/18,8.64655016971982,1040.6999999999998,0.5929
26/19,214.47431010666588,205.15999999999985,0.3626
26/20,37.805533629340914,761.4900000000001,0.4686
26/21,0.3043122794457906,3155.2,0.4163
26/22,3.8550889344119503,1925.3500000000001,0.4702
26/23,0.3879422972154293,1730.88,0.5198
26/24,178.81188204537867,137.69999999999993,0.5409
26/25,18.998504379056488,1268.4000000000003,0.4134
26/26,188.61058878490118,225.72000000000003,0.4866
26/27,54.5361104471832,956.7599999999998,0.4316
26/28,1.5403720286028597,4056.5000000000005,0.2799
26/29,3.2408887571980873,1195.1,0.5316
26/30,15.385214881704345,2034.3999999999996,0.1853
26/31,24.27209852004787,455.77999999999986,0.4859
26/32,2.754758003077866,241.05999999999995,0.6106
26/33,29.739943793446077,272.8800000000001,0.5826
26/34,22.232497288128062,972.0800000000002,0.4216
26/35,181.47383852659945,153.69000000000005,0.3941
26/36,2.135473684309573,1439.6000000000004,0.4094
26/37,1.6518925963822262,1807.4,0.3206
26/38,3.585788020183065,1736.6999999999996,0.3181
26/39,178.81188204537858,137.69999999999993,0.5409
26/40,41.36728614448068,1006.44,0.3905
26/41,0.3979470726037512,1412.2199999999998,0.4738
26/42,0.5727304515039298,1222.4,0.5281
26/43,4.911022495824986,1999.5500000000002,0.2803
26/44,75.66931275262009,386.48999999999995,0.4223
26/45,202.27429098353943,77.89999999999998,0.3817
26/46,0.06738843561555247,1528.9200000000003,0.5845
26/47,1.6141965502530158,2085.6599999999994,0.1951
26/48,1.3253188350339828,1876.2799999999997,0.3277
26/49,443.51164391323545,0.0,0.4915
27/0,0.09420229247241367,3213.18,0.3778
27/1,230.7497327981657,204.57,0.3466
27/2,214.4847665298535,205.15999999999985,0.3588
27/3,0.5598047807090722,2941.82,0.4674
27/4,443.5603753874013,0.0,0.4915
27/5,237.79605497370983,172.65000000000003,0.3901
27/6,4.921880052341943,1597.1999999999998,0.3474
27/7,5.086496485363641,2800.2699999999995,0.306
27/8,152.51184734715105,468.08000000000004,0.4555
27/9,247.8228553316892,226.68,0.252
27/10,64.43321855363676,1165.75,0.3529
27/11,0.6465389010417263,1979.22,0.3443
27/12,47.72774234926131,352.94000000000005,0.5634
27/13,1.5929068183138968,1720.1499999999999,0.5993
27/14,64.47722864485847,975.2800000000002,0.3762
27/15,194.58982810472716,88.20000000000005,0.534
27/16,136.10445290326788,140.04000000000002,0.5607
27/17,41.3693802664886,1006.44,0.3906
27/18,8.64655016971982,1040.6999999999998,0.5929
27/19,214.47431010666588,205.15999999999985,0.3626
27/20,37.805533629340914,761.4900000000001,0.4686
27/21,0.3043122794457906,3155.2,0.4163
27/22,3.8550889344119503,1925.3500000000001,0.4702
27/23,0.3879422972154293,1730.88,0.5198
27/24,178.81188204537867,137.69999999999993,0.5409
27/25,18.998504379056488,1268.4000000000003,0.4134
27/26,188.61058878490118,225.72000000000003,0.4866
27/27,54.5361104471832,956.7599999999998,0.4316
27/28,1.5403720286028597,4056.5000000000005,0.2799
27/29,3.2408887571980873,1195.1,0.5316
27/30,15.385214881704345,2034.3999999999996,0.1853
27/31,24.27209852004787,455.77999999999986,0.4859
27/32,2.754758003077866,241.05999999999995,0.6106
27/33,29.739943793446077,272.8800000000001,0.5826
27/34,22.232497288128062,972.0800000000002,0.4216
27/35,61.989387508757886,716.1899999999998,0.4565
27/36,239.81283759601823,173.01000000000005,0.3799
27/37,7.809771249554759,1400.6800000000003,0.5085
27/38,87.71239885628636,160.68,0.6079
27/39,181.47383852659945,153.69000000000005,0.3941
27/40,2.135473684309573,1439.6000000000004,0.4094
27/41,1.6518925963822262,1807.4,0.3206
27/42,3.585788020183065,1736.6999999999996,0.3181
27/43,178.81188204537858,137.69999999999993,0.5409
27/44,41.36728614448068,1006.44,0.3905
27/45,0.3979470726037512,1412.2199999999998,0.4738
27/46,0.5727304515039298,1222.4,0.5281
27/47,4.911022495824986,1999.5500000000002,0.2803
27/48,75.66931275262009,386.48999999999995,0.4223
27/49,202.27429098353943,77.89999999999998,0.3817
28/0,0.09420229247241367,3213.18,0.3778
28/1,230.7497327981657,204.57,0.3466
28/2,214.4847665298535,205.15999999999985,0.3588
28/3,0.5598047807090722,2941.82,0.4674
28/4,443.5603753874013,0.0,0.4915
28/5,237.79605497370983,172.65000000000003,0.3901
28/6,4.921880052341943,1597.1999999999998,0.3474
28/7,5.086496485363641,2800.2699999999995,0.306
28/8,152.51184734715105,468.08000000000004,0.4555
28/9,247.8228553316892,226.68,0.252
28/10,64.43321855363676,1165.75,0.3529
28/11,0.6465389010417263,1979.22,0.3443
28/12,47.72774234926131,352.94000000000005,0.5634
28/13,1.5929068183138968,1720.1499999999999,0.5993
28/14,64.47722864485847,975.2800000000002,0.3762
28/15,194.58982810472716,88.20000000000005,0.534
28/16,136.10445290326788,140.04000000000002,0.5607
28/17,41.3693802664886,1006.44,0.3906
28/18,8.64655016971982,1040.6999999999998,0.5929
28/19,214.47431010666588,205.15999999999985,0.3626
28/20,37.805533629340914,761.4900000000001,0.4686
28/21,0.3043122794457906,3155.2,0.4163
28/22,3.8550889344119503,1925.3500000000001,0.4702
28/23,0.3879422972154293,1730.88,0.5198
28/24,178.81188204537867,137.69999999999993,0.5409
28/25,18.998504379056488,1268.4000000000003,0.4134
28/26,188.61058878490118,225.72000000000003,0.4866
28/27,54.5361104471832,956.7599999999998,0.4316
28/28,1.5403720286028597,4056.5000000000005,0.2799
28/29,3.2408887571980873,1195.1,0.5316
28/30,15.385214881704345,2034.3999999999996,0.1853
28/31,24.27209852004787,455.77999999999986,0.4859
28/32,2.754758003077866,241.05999999999995,0.6106
28/33,29.739943793446077,272.8800000000001,0.5826
28/34,22.232497288128062,972.0800000000002,0.4216
28/35,61.989387508757886,716.1899999999998,0.4565
28/36,239.81283759601823,173.01000000000005,0.3799
28/37,7.809771249554759,1400.6800000000003,0.5085
28/38,87.71239885628636,160.68,0.6079
28/39,10.818008828106661,1069.4699999999998,0.4918
28/40,1.238581453413593,4964.629999999999,0.3103
28/41,237.11687068713465,31.379999999999995,0.4124
28/42,181.47383852659945,153.69000000000005,0.3941
28/43,2.135473684309573,1439.6000000000004,0.4094
28/44,1.6518925963822262,1807.4,0.3206
28/45,3.585788020183065,1736.6999999999996,0.3181
28/46,178.81188204537858,137.69999999999993,0.5409
28/47,41.36728614448068,1006.44,0.3905
28/48,4.911022495824986,1999.5500000000002,0.2803
28/49,75.66931275262009,386.48999999999995,0.4223
29/0,0.09420229247241367,3213.18,0.3778
29/1,230.7497327981657,204.57,0.3466
29/2,214.4847665298535,205.15999999999985,0.3588
29/3,0.5598047807090722,2941.82,0.4674
29/4,443.5603753874013,0.0,0.4915
29/5,237.79605497370983,172.65000000000003,0.3901
29/6,4.921880052341943,1597.1999999999998,0.3474
29/7,5.086496485363641,2800.2699999999995,0.306
29/8,152.51184734715105,468.08000000000004,0.4555
29/9,247.8228553316892,226.68,0.252
29/10,64.43321855363676,1165.75,0.3529
29/11,0.6465389010417263,1979.22,0.3443
29/12,47.72774234926131,352.94000000000005,0.5634
29/13,1.5929068183138968,1720.1499999999999,0.5993
29/14,64.47722864485847,975.2800000000002,0.3762
29/15,194.58982810472716,88.20000000000005,0.534
29/16,136.10445290326788,140.04000000000002,0.5607
29/17,41.3693802664886,1006.44,0.3906
29/18,8.64655016971982,1040.6999999999998,0.5929
29/19,214.47431010666588,205.15999999999985,0.3626
29/20,37.805533629340914,761.4900000000001,0.4686
29/21,0.3043122794457906,3155.2,0.4163
29/22,3.8550889344119503,1925.3500000000001,0.4702
29/23,0.3879422972154293,1730.88,0.5198
29/24,178.81188204537867,137.69999999999993,0.5409
29/25,18.998504379056488,1268.4000000000003,0.4134
29/26,188.61058878490118,225.72000000000003,0.4866
29/27,54.5361104471832,956.7599999999998,0.4316
29/28,1.5403720286028597,4056.5000000000005,0.2799
29/29,3.2408887571980873,1195.1,0.5316
29/30,15.385214881704345,2034.3999999999996,0.1853
29/31,24.27209852004787,455.77999999999986,0.4859
29/32,2.754758003077866,241.05999999999995,0.6106
29/33,29.739943793446077,272.8800000000001,0.5826
29/34,22.232497288128062,972.0800000000002,0.4216
29/35,61.989387508757886,716.1899999999998,0.4565
29/36,239.81283759601823,173.01000000000005,0.3799
29/37,7.809771249554759,1400.6800000000003,0.5085
29/38,87.71239885628636,160.68,0.6079
29/39,10.818008828106661,1069.4699999999998,0.4918
29/40,1.238581453413593,4964.629999999999,0.3103
29/41,237.11687068713465,31.379999999999995,0.4124
29/42,11.87844798779158,2084.1800000000003,0.3322
29/43,23.919792863810716,719.9100000000001,0.5068
29/44,181.47383852659945,153.69000000000005,0.3941
29/45,2.135473684309573,1439.6000000000004,0.4094
29/46,178.81188204537858,137.69999999999993,0.5409
29/47,41.36728614448068,1006.44,0.3905
29/48,75.66931275262009,386.48999999999995,0.4223
29/49,1.6518925963822262,1807.4,0.3206
30/0,0.09420229247241367,3213.18,0.3778
30/1,230.7497327981657,204.57,0.3466
30/2,214.4847665298535,205.15999999999985,0.3588
30/3,0.5598047807090722,2941.82,0.4674
30/4,443.5603753874013,0.0,0.4915
30/5,237.79605497370983,172.65000000000003,0.3901
30/6,4.921880052341943,1597.1999999999998,0.3474
30/7,5.086496485363641,2800.2699999999995,0.306
30/8,152.51184734715105,468.08000000000004,0.4555
30/9,247.8228553316892,226.68,0.252
30/10,64.43321855363676,1165.75,0.3529
30/11,0.6465389010417263,1979.22,0.3443
30/12,47.72774234926131,352.94000000000005,0.5634
30/13,1.5929068183138968,1720.1499999999999,0.5993
30/14,64.47722864485847,975.2800000000002,0.3762
30/15,194.58982810472716,88.20000000000005,0.534
30/16,136.10445290326788,140.04000000000002,0.5607
30/17,41.3693802664886,1006.44,0.3906
30/18,8.64655016971982,1040.6999999999998,0.5929
30/19,214.47431010666588,205.15999999999985,0.3626
30/20,37.805533629340914,761.4900000000001,0.4686
30/21,0.3043122794457906,3155.2,0.4163
30/22,3.8550889344119503,1925.3500000000001,0.4702
30/23,0.3879422972154293,1730.88,0.5198
30/24,178.81188204537867,137.69999999999993,0.5409
30/25,18.998504379056488,1268.4000000000003,0.4134
30/26,188.61058878490118,225.72000000000003,0.4866
30/27,54.5361104471832,956.7599999999998,0.4316
30/28,1.5403720286028597,4056.5000000000005,0.2799
30/29,3.2408887571980873,1195.1,0.5316
30/30,15.385214881704345,2034.3999999999996,0.1853
30/31,24.27209852004787,455.77999999999986,0.4859
30/32,2.754758003077866,241.05999999999995,0.6106
30/33,29.739943793446077,272.8800000000001,0.5826
30/34,22.232497288128062,972.0800000000002,0.4216
30/35,61.989387508757886,716.1899999999998,0.4565
30/36,239.81283759601823,173.01000000000005,0.3799
30/37,7.809771249554759,1400.6800000000003,0.5085
30/38,87.71239885628636,160.68,0.6079
30/39,10.818008828106661,1069.4699999999998,0.4918
30/40,1.238581453413593,4964.629999999999,0.3103
30/41,237.11687068713465,31.379999999999995,0.4124
30/42,11.87844798779158,2084.1800000000003,0.3322
30/43,23.919792863810716,719.9100000000001,0.5068
30/44,2.0457349056305114,3551.4,0.3123
30/45,0.0061876354563413834,439.2299999999999,0.6112
30/46,181.47383852659945,153.69000000000005,0.3941
30/47,178.81188204537858,137.69999999999993,0.5409
30/48,41.36728614448068,1006.44,0.3905
30/49,75.66931275262009,386.48999999999995,0.4223
31/0,0.09420229247241367,3213.18,0.3778
31/1,230.7497327981657,204.57,0.3466
31/2,214.4847665298535,205.15999999999985,0.3588
31/3,0.5598047807090722,2941.82,0.4674
31/4,443.5603753874013,0.0,0.4915
31/5,237.79605497370983,172.65000000000003,0.3901
31/6,4.921880052341943,1597.1999999999998,0.3474
31/7,5.086496485363641,2800.2699999999995,0.306
31/8,152.51184734715105,468.08000000000004,0.4555
31/9,247.8228553316892,226.68,0.252
31/10,64.43321855363676,1165.75,0.3529
31/11,0.6465389010417263,1979.22,0.3443
31/12,47.72774234926131,352.94000000000005,0.5634
31/13,1.5929068183138968,1720.1499999999999,0.5993
31/14,64.47722864485847,975.2800000000002,0.3762
31/15,194.58982810472716,88.20000000000005,0.534
31/16,136.10445290326788,140.04000000000002,0.5607
31/17,41.3693802664886,1006.44,0.3906
31/18,8.64655016971982,1040.6999999999998,0.5929
31/19,214.47431010666588,205.15999999999985,0.3626
31/20,37.805533629340914,761.4900000000001,0.4686
31/21,0.3043122794457906,3155.2,0.4163
31/22,3.8550889344119503,1925.3500000000001,0.4702
31/23,0.3879422972154293,1730.88,0.5198
31/24,178.81188204537867,137.69999999999993,0.5409
31/25,18.998504379056488,1268.4000000000003,0.4134
31/26,188.61058878490118,225.72000000000003,0.4866
31/27,54.5361104471832,956.7599999999998,0.4316
31/28,1.5403720286028597,4056.5000000000005,0.2799
31/29,3.2408887571980873,1195.1,0.5316
31/30,15.385214881704345,2034.3999999999996,0.1853
31/31,24.27209852004787,455.77999999999986,0.4859
31/32,2.754758003077866,241.05999999999995,0.6106
31/33,29.739943793446077,272.8800000000001,0.5826
31/34,22.232497288128062,972.0800000000002,0.4216
31/35,61.989387508757886,716.1899999999998,0.4565
31/36,239.81283759601823,173.01000000000005,0.3799
31/37,7.809771249554759,1400.6800000000003,0.5085
31/38,87.71239885628636,160.68,0.6079
31/39,10.818008828106661,1069.4699999999998,0.4918
31/40,1.238581453413593,4964.629999999999,0.3103
31/41,11.87844798779158,2084.1800000000003,0.3322
31/42,23.919792863810716,719.9100000000001,0.5068
31/43,2.0457349056305114,3551.4,0.3123
31/44,0.0061876354563413834,439.2299999999999,0.6112
31/45,269.2559676436611,147.15000000000003,0.466
31/46,2.3482178614997555,1385.0799999999997,0.5559
31/47,51.469929562144685,1131.2799999999997,0.3748
31/48,237.11687068713465,31.379999999999995,0.4124
31/49,181.47383852659945,153.69000000000005,0.3941
32/0,0.09420229247241367,3213.18,0.3778
32/1,230.7497327981657,204.57,0.3466
32/2,214.4847665298535,205.15999999999985,0.3588
32/3,0.5598047807090722,2941.82,0.4674
32/4,443.5603753874013,0.0,0.4915
32/5,237.79605497370983,172.65000000000003,0.3901
32/6,5.086496485363641,2800.2699999999995,0.306
32/7,152.51184734715105,468.08000000000004,0.4555
32/8,247.8228553316892,226.68,0.252
32/9,64.43321855363676,1165.75,0.3529
32/10,0.6465389010417263,1979.22,0.3443
32/11,47.72774234926131,352.94000000000005,0.5634
32/12,1.5929068183138968,1720.1499999999999,0.5993
32/13,64.47722864485847,975.2800000000002,0.3762
32/14,194.58982810472716,88.20000000000005,0.534
32/15,136.10445290326788,140.04000000000002,0.5607
32/16,41.3693802664886,1006.44,0.3906
32/17,8.64655016971982,1040.6999999999998,0.5929
32/18,214.47431010666588,205.15999999999985,0.3626
32/19,37.805533629340914,761.4900000000001,0.4686
32/20,0.3043122794457906,3155.2,0.4163
32/21,3.8550889344119503,1925.3500000000001,0.4702
32/22,0.3879422972154293,1730.88,0.5198
32/23,178.81188204537867,137.69999999999993,0.5409
32/24,188.61058878490118,225.72000000000003,0.4866
32/25,54.5361104471832,956.7599999999998,0.4316
32/26,1.5403720286028597,4056.5000000000005,0.2799
32/27,3.2408887571980873,1195.1,0.5316
32/28,15.385214881704345,2034.3999999999996,0.1853
32/29,24.27209852004787,455.77999999999986,0.4859
32/30,2.754758003077866,241.05999999999995,0.6106
32/31,29.739943793446077,272.8800000000001,0.5826
32/32,61.989387508757886,716.1899999999998,0.4565
32/33,239.81283759601823,173.01000000000005,0.3799
32/34,7.809771249554759,1400.6800000000003,0.5085
32/35,87.71239885628636,160.68,0.6079
32/36,10.818008828106661,1069.4699999999998,0.4918
32/37,1.238581453413593,4964.629999999999,0.3103
32/38,11.87844798779158,2084.1800000000003,0.3322
32/39,23.919792863810716,719.9100000000001,0.5068
32/40,2.0457349056305114,3551.4,0.3123
32/41,0.0061876354563413834,439.2299999999999,0.6112
32/42,269.2559676436611,147.15000000000003,0.466
32/43,2.3482178614997555,1385.0799999999997,0.5559
32/44,51.469929562144685,1131.2799999999997,0.3748
32/45,23.29400614040164,1669.7400000000002,0.4475
32/46,3.22776525739841,2236.95,0.3419
32/47,4.921880052341943,1597.1999999999998,0.3474
32/48,18.998504379056488,1268.4000000000003,0.4134
32/49,22.232497288128062,972.0800000000002,0.4216
33/0,0.09420229247241367,3213.18,0.3778
33/1,230.7497327981657,204.57,0.3466
33/2,214.4847665298535,205.15999999999985,0.3588
33/3,0.5598047807090722,2941.82,0.4674
33/4,443.5603753874013,0.0,0.4915
33/5,237.79605497370983,172.65000000000003,0.3901
33/6,5.086496485363641,2800.2699999999995,0.306
33/7,152.51184734715105,468.08000000000004,0.4555
33/8,247.8228553316892,226.68,0.252
33/9,64.43321855363676,1165.75,0.3529
33/10,47.72774234926131,352.94000000000005,0.5634
33/11,1.5929068183138968,1720.1499999999999,0.5993
33/12,64.47722864485847,975.2800000000002,0.3762
33/13,194.58982810472716,88.20000000000005,0.534
33/14,136.10445290326788,140.04000000000002,0.5607
33/15,41.3693802664886,1006.44,0.3906
33/16,8.64655016971982,1040.6999999999998,0.5929
33/17,214.47431010666588,205.15999999999985,0.3626
33/18,37.805533629340914,761.4900000000001,0.4686
33/19,0.3043122794457906,3155.2,0.4163
33/20,3.8550889344119503,1925.3500000000001,0.4702
33/21,0.3879422972154293,1730.88,0.5198
33/22,178.81188204537867,137.69999999999993,0.5409
33/23,188.61058878490118,225.72000000000003,0.4866
33/24,54.5361104471832,956.7599999999998,0.4316
33/25,1.5403720286028597,4056.5000000000005,0.2799
33/26,3.2408887571980873,1195.1,0.5316
33/27,15.385214881704345,2034.3999999999996,0.1853
33/28,24.27209852004787,455.77999999999986,0.4859
33/29,2.754758003077866,241.05999999999995,0.6106
33/30,29.739943793446077,272.8800000000001,0.5826
33/31,61.989387508757886,716.1899999999998,0.4565
33/32,239.81283759601823,173.01000000000005,0.3799
33/33,7.809771249554759,1400.6800000000003,0.5085
33/34,87.71239885628636,160.68,0.6079
33/35,10.818008828106661,1069.4699999999998,0.4918
33/36,1.238581453413593,4964.629999999999,0.3103
33/37,11.87844798779158,2084.1800000000003,0.3322
33/38,23.919792863810716,719.9100000000001,0.5068
33/39,2.0457349056305114,3551.4,0.3123
33/40,0.0061876354563413834,439.2299999999999,0.6112
33/41,269.2559676436611,147.15000000000003,0.466
33/42,2.3482178614997555,1385.0799999999997,0.5559
33/43,23.29400614040164,1669.7400000000002,0.4475
33/44,6.650733195889105,2503.3999999999996,0.3719
33/45,51.47343033953749,1131.4,0.3748
33/46,37.811117954695376,761.58,0.4685
33/47,4.674048869739424,3151.12,0.2157
33/48,0.6465389010417263,1979.22,0.3443
33/49,51.469929562144685,1131.2799999999997,0.3748
34/0,0.09420229247241367,3213.18,0.3778
34/1,0.5598047807090722,2941.82,0.4674
34/2,443.5603753874013,0.0,0.4915
34/3,5.086496485363641,2800.2699999999995,0.306
34/4,152.51184734715105,468.08000000000004,0.4555
34/5,64.43321855363676,1165.75,0.3529
34/6,47.72774234926131,352.94000000000005,0.5634
34/7,1.5929068183138968,1720.1499999999999,0.5993
34/8,64.47722864485847,975.2800000000002,0.3762
34/9,41.3693802664886,1006.44,0.3906
34/10,8.64655016971982,1040.6999999999998,0.5929
34/11,37.805533629340914,761.4900000000001,0.4686
34/12,0.3043122794457906,3155.2,0.4163
34/13,3.8550889344119503,1925.3500000000001,0.4702
34/14,0.3879422972154293,1730.88,0.5198
34/15,178.81188204537867,137.69999999999993,0.5409
34/16,54.5361104471832,956.7599999999998,0.4316
34/17,1.5403720286028597,4056.5000000000005,0.2799
34/18,3.2408887571980873,1195.1,0.5316
34/19,15.385214881704345,2034.3999999999996,0.1853
34/20,24.27209852004787,455.77999999999986,0.4859
34/21,2.754758003077866,241.05999999999995,0.6106
34/22,29.739943793446077,272.8800000000001,0.5826
34/23,61.989387508757886,716.1899999999998,0.4565
34/24,7.809771249554759,1400.6800000000003,0.5085
34/25,87.71239885628636,160.68,0.6079
34/26,10.818008828106661,1069.4699999999998,0.4918
34/27,1.238581453413593,4964.629999999999,0.3103
34/28,11.87844798779158,2084.1800000000003,0.3322
34/29,23.919792863810716,719.9100000000001,0.5068
34/30,2.0457349056305114,3551.4,0.3123
34/31,0.0061876354563413834,439.2299999999999,0.6112
34/32,2.3482178614997555,1385.0799999999997,0.5559
34/33,23.29400614040164,1669.7400000000002,0.4475
34/34,6.650733195889105,2503.3999999999996,0.3719
34/35,51.47343033953749,1131.4,0.3748
34/36,37.811117954695376,761.58,0.4685
34/37,4.674048869739424,3151.12,0.2157
34/38,10.229746031403815,1174.32,0.5018
34/39,136.14374686296568,140.07,0.5608
34/40,409.4229612685765,367.89,0.5114
34/41,78.15934328142826,662.8200000000002,0.4525
34/42,194.59228397720827,88.22000000000003,0.534
34/43,230.7497327981657,204.57,0.3466
34/44,214.4847665298535,205.15999999999985,0.3588
34/45,237.79605497370983,172.65000000000003,0.3901
34/46,247.8228553316892,226.68,0.252
34/47,194.58982810472716,88.20000000000005,0.534
34/48,136.10445290326788,140.04000000000002,0.5607
34/49,214.47431010666588,205.15999999999985,0.3626
35/0,0.09420229247241367,3213.18,0.3778
35/1,0.5598047807090722,2941.82,0.4674
35/2,443.5603753874013,0.0,0.4915
35/3,5.086496485363641,2800.2699999999995,0.306
35/4,152.51184734715105,468.08000000000004,0.4555
35/5,64.43321855363676,1165.75,0.3529
35/6,47.72774234926131,352.94000000000005,0.5634
35/7,1.5929068183138968,1720.1499999999999,0.5993
35/8,64.47722864485847,975.2800000000002,0.3762
35/9,41.3693802664886,1006.44,0.3906
35/10,8.64655016971982,1040.6999999999998,0.5929
35/11,37.805533629340914,761.4900000000001,0.4686
35/12,0.3043122794457906,3155.2,0.4163
35/13,3.8550889344119503,1925.3500000000001,0.4702
35/14,0.3879422972154293,1730.88,0.5198
35/15,178.81188204537867,137.69999999999993,0.5409
35/16,54.5361104471832,956.7599999999998,0.4316
35/17,1.5403720286028597,4056.5000000000005,0.2799
35/18,3.2408887571980873,1195.1,0.5316
35/19,15.385214881704345,2034.3999999999996,0.1853
35/20,24.27209852004787,455.77999999999986,0.4859
35/21,2.754758003077866,241.05999999999995,0.6106
35/22,29.739943793446077,272.8800000000001,0.5826
35/23,61.989387508757886,716.1899999999998,0.4565
35/24,7.809771249554759,1400.6800000000003,0.5085
35/25,87.71239885628636,160.68,0.6079
35/26,10.818008828106661,1069.4699999999998,0.4918
35/27,1.238581453413593,4964.629999999999,0.3103
35/28,11.87844798779158,2084.1800000000003,0.3322
35/29,23.919792863810716,719.9100000000001,0.5068
35/30,2.0457349056305114,3551.4,0.3123
35/31,0.0061876354563413834,439.2299999999999,0.6112
35/32,2.3482178614997555,1385.0799999999997,0.5559
35/33,23.29400614040164,1669.7400000000002,0.4475
35/34,6.650733195889105,2503.3999999999996,0.3719
35/35,51.47343033953749,1131.4,0.3748
35/36,37.811117954695376,761.58,0.4685
35/37,4.674048869739424,3151.12,0.2157
35/38,10.229746031403815,1174.32,0.5018
35/39,409.4229612685765,367.89,0.5114
35/40,78.15934328142826,662.8200000000002,0.4525
35/41,194.59228397720827,88.22000000000003,0.534
35/42,0.5627665215087977,216.31999999999994,0.7043
35/43,0.03513422112620945,2053.71,0.5696
35/44,152.80929751979673,142.83000000000004,0.5735
35/45,184.94901896028853,626.4299999999998,0.4445
35/46,136.14374686296568,140.07,0.5608
35/47,230.7497327981657,204.57,0.3466
35/48,214.4847665298535,205.15999999999985,0.3588
35/49,237.79605497370983,172.65000000000003,0.3901
36/0,0.09420229247241367,3213.18,0.3778
36/1,0.5598047807090722,2941.82,0.4674
36/2,443.5603753874013,0.0,0.4915
36/3,5.086496485363641,2800.2699999999995,0.306
36/4,152.51184734715105,468.08000000000004,0.4555
36/5,64.43321855363676,1165.75,0.3529
36/6,47.72774234926131,352.94000000000005,0.5634
36/7,1.5929068183138968,1720.1499999999999,0.5993
36/8,64.47722864485847,975.2800000000002,0.3762
36/9,41.3693802664886,1006.44,0.3906
36/10,8.64655016971982,1040.6999999999998,0.5929
36/11,37.805533629340914,761.4900000000001,0.4686
36/12,0.3043122794457906,3155.2,0.4163
36/13,3.8550889344119503,1925.3500000000001,0.4702
36/14,178.81188204537867,137.69999999999993,0.5409
36/15,54.5361104471832,956.7599999999998,0.4316
36/16,1.5403720286028597,4056.5000000000005,0.2799
36/17,15.385214881704345,2034.3999999999996,0.1853
36/18,24.27209852004787,455.77999999999986,0.4859
36/19,2.754758003077866,241.05999999999995,0.6106
36/20,29.739943793446077,272.8800000000001,0.5826
36/21,61.989387508757886,716.1899999999998,0.4565
36/22,87.71239885628636,160.68,0.6079
36/23,10.818008828106661,1069.4699999999998,0.4918
36/24,1.238581453413593,4964.629999999999,0.3103
36/25,11.87844798779158,2084.1800000000003,0.3322
36/26,23.919792863810716,719.9100000000001,0.5068
36/27,2.0457349056305114,3551.4,0.3123
36/28,0.0061876354563413834,439.2299999999999,0.6112
36/29,23.29400614040164,1669.7400000000002,0.4475
36/30,6.650733195889105,2503.3999999999996,0.3719
36/31,51.47343033953749,1131.4,0.3748
36/32,37.811117954695376,761.58,0.4685
36/33,4.674048869739424,3151.12,0.2157
36/34,10.229746031403815,1174.32,0.5018
36/35,409.4229612685765,367.89,0.5114
36/36,78.15934328142826,662.8200000000002,0.4525
36/37,194.59228397720827,88.22000000000003,0.534
36/38,0.5627665215087977,216.31999999999994,0.7043
36/39,0.03513422112620945,2053.71,0.5696
36/40,152.80929751979673,142.83000000000004,0.5735
36/41,184.94901896028853,626.4299999999998,0.4445
36/42,0.5627440222475629,216.3599999999999,0.7047
36/43,116.62927892496815,696.06,0.3453
36/44,10.099948234589311,1749.8999999999999,0.5633
36/45,0.3879422972154293,1730.88,0.5198
36/46,3.2408887571980873,1195.1,0.5316
36/47,7.809771249554759,1400.6800000000003,0.5085
36/48,2.3482178614997555,1385.0799999999997,0.5559
36/49,136.14374686296568,140.07,0.5608
37/0,0.09420229247241367,3213.18,0.3778
37/1,0.5598047807090722,2941.82,0.4674
37/2,443.5603753874013,0.0,0.4915
37/3,5.086496485363641,2800.2699999999995,0.306
37/4,152.51184734715105,468.08000000000004,0.4555
37/5,64.43321855363676,1165.75,0.3529
37/6,47.72774234926131,352.94000000000005,0.5634
37/7,1.5929068183138968,1720.1499999999999,0.5993
37/8,64.47722864485847,975.2800000000002,0.3762
37/9,41.3693802664886,1006.44,0.3906
37/10,8.64655016971982,1040.6999999999998,0.5929
37/11,37.805533629340914,761.4900000000001,0.4686
37/12,0.3043122794457906,3155.2,0.4163
37/13,3.8550889344119503,1925.3500000000001,0.4702
37/14,178.81188204537867,137.69999999999993,0.5409
37/15,54.5361104471832,956.7599999999998,0.4316
37/16,1.5403720286028597,4056.5000000000005,0.2799
37/17,15.385214881704345,2034.3999999999996,0.1853
37/18,24.27209852004787,455.77999999999986,0.4859
37/19,29.739943793446077,272.8800000000001,0.5826
37/20,61.989387508757886,716.1899999999998,0.4565
37/21,87.71239885628636,160.68,0.6079
