Index,water_solubility,nΔL,f_max
3/28,0.0476902952590088,420.39000000000016,0.4054
3/29,4.700052475876923,0.0,0.1127
3/30,0.022447300714524384,280.32,0.4459
3/31,0.4359806818374197,141.44000000000005,0.236
3/32,0.04227241749365956,889.3800000000001,0.28
3/33,0.3066389163450414,461.03999999999996,0.0794
3/34,0.017612604186755764,293.3599999999999,0.4227
3/35,0.17825194371358888,353.69999999999993,0.3691
3/36,0.048568013436458,355.03999999999996,0.4023
3/37,0.1129997767279124,810.65,0.2317
3/38,0.09711679213054057,426.05999999999995,0.3358
3/39,0.03381025093803396,163.60000000000002,0.4024
3/40,0.5100877702173127,301.73999999999995,0.129
3/41,0.015501201247244892,648.6500000000001,0.2661
3/42,0.02309478353368585,516.9200000000001,0.3093
3/43,0.009256666882573768,420.24,0.3426
3/44,1.370222814993326,182.0,0.1576
3/45,0.11107937530616056,643.6800000000002,0.174
3/46,0.5112168360415287,300.0900000000001,0.0773
3/47,0.7086420713675877,131.84999999999997,0.1964
3/48,0.0036871123739041813,502.5999999999999,0.2886
3/49,0.09730877751831922,439.72,0.2682
4/0,0.010701166947172758,1503.7600000000002,0.2743
4/1,2.8843750314845438,185.72000000000003,0.1447
4/2,0.14904378188678963,890.3299999999999,0.3223
4/3,0.24542313403643848,454.24,0.3888
4/4,0.07162483528855992,406.03999999999996,0.4865
4/5,0.24359296109266215,492.48,0.4218
4/6,5.578722076955584,0.0,0.1388
4/7,22.926709343880244,23.32000000000005,0.08
4/8,0.16053454107172893,906.0999999999999,0.2188
4/9,5.445138617795307,0.0,0.1389
4/10,7.18226947090227,364.7699999999999,0.087
4/11,0.14204311281693782,1244.96,0.311
4/12,1.3085868871114048,365.82,0.3317
4/13,2.6999023882796678,253.70999999999998,0.3843
4/14,0.06389325137146551,1173.3600000000001,0.3167
4/15,0.0023509590785430554,929.5300000000002,0.3687
4/16,0.974894872616183,452.87999999999994,0.3571
4/17,0.002635358659094137,719.25,0.3923
4/18,0.9739616426307437,826.1500000000001,0.2679
4/19,0.2475071150000527,239.96000000000004,0.5163
4/20,0.30320952101968524,522.6299999999999,0.3319
4/21,1.2377687059028848,426.89999999999986,0.0837
4/22,1.7756386336250352,183.24,0.2356
4/23,0.5287461392023315,562.7700000000001,0.188
4/24,2.0158428286966683,218.7199999999999,0.1704
4/25,1.953220591486375,47.77999999999997,0.1867
4/26,1.7270941569562996,222.80000000000007,0.1603
4/27,0.42907914553795634,485.5499999999998,0.1897
4/28,1.1021676647390977,299.55000000000007,0.2365
4/29,0.024676157173544808,315.36,0.4766
4/30,0.0476902952590088,420.39000000000016,0.4054
4/31,1.740915221749401,198.12,0.2161
4/32,0.7788598249501284,276.0,0.3499
4/33,1.7757133698225886,183.24,0.2355
4/34,0.06069339103049185,562.7499999999998,0.3116
4/35,0.023636128083330963,965.7200000000003,0.1345
4/36,4.700052475876923,0.0,0.1127
4/37,0.022447300714524384,280.32,0.4459
4/38,0.017612604186755764,293.3599999999999,0.4227
4/39,0.17825194371358888,353.69999999999993,0.3691
4/40,0.048568013436458,355.03999999999996,0.4023
4/41,6.901561170857216,0.0,0.065
4/42,2.283287787032016,184.12,0.1256
4/43,0.8688434507660842,304.0499999999999,0.2185
4/44,2.1372650747649753,145.66000000000008,0.0959
4/45,0.04227241749365956,889.3800000000001,0.28
4/46,0.3066389163450414,461.03999999999996,0.0794
4/47,0.1129997767279124,810.65,0.2317
4/48,0.09711679213054057,426.05999999999995,0.3358
4/49,0.475990900458979,180.44000000000005,0.3458
5/0,2.8843750314845438,185.72000000000003,0.1447
5/1,0.14904378188678963,890.3299999999999,0.3223
5/2,0.24542313403643848,454.24,0.3888
5/3,0.07162483528855992,406.03999999999996,0.4865
5/4,0.24359296109266215,492.48,0.4218
5/5,5.578722076955584,0.0,0.1388
5/6,22.926709343880244,23.32000000000005,0.08
5/7,0.16053454107172893,906.0999999999999,0.2188
5/8,5.445138617795307,0.0,0.1389
5/9,7.18226947090227,364.7699999999999,0.087
5/10,0.14204311281693782,1244.96,0.311
5/11,1.3085868871114048,365.82,0.3317
5/12,2.6999023882796678,253.70999999999998,0.3843
5/13,0.06389325137146551,1173.3600000000001,0.3167
5/14,0.0023509590785430554,929.5300000000002,0.3687
5/15,0.974894872616183,452.87999999999994,0.3571
5/16,0.002635358659094137,719.25,0.3923
5/17,0.9739616426307437,826.1500000000001,0.2679
5/18,0.2475071150000527,239.96000000000004,0.5163
5/19,0.30320952101968524,522.6299999999999,0.3319
5/20,0.07159846866593242,664.1600000000001,0.3656
5/21,0.05255577070193466,417.4800000000001,0.4455
5/22,0.022506160541874248,1522.2000000000003,0.2871
5/23,0.02062240189722883,2650.7200000000003,0.2305
5/24,0.06038064695670087,694.0,0.3899
5/25,3.7395946374117477,0.0,0.1966
5/26,1.4347385140958697,495.6899999999999,0.1129
5/27,0.004644931293730135,975.1700000000001,0.361
5/28,0.030949468815906947,838.56,0.3332
5/29,0.010701166947172758,1503.7600000000002,0.2743
5/30,1.2377687059028848,426.89999999999986,0.0837
5/31,1.7756386336250352,183.24,0.2356
5/32,0.5287461392023315,562.7700000000001,0.188
5/33,2.0158428286966683,218.7199999999999,0.1704
5/34,1.953220591486375,47.77999999999997,0.1867
5/35,1.7270941569562996,222.80000000000007,0.1603
5/36,0.42907914553795634,485.5499999999998,0.1897
5/37,1.1021676647390977,299.55000000000007,0.2365
5/38,0.024676157173544808,315.36,0.4766
5/39,0.0476902952590088,420.39000000000016,0.4054
5/40,1.740915221749401,198.12,0.2161
5/41,0.7788598249501284,276.0,0.3499
5/42,1.7757133698225886,183.24,0.2355
5/43,0.07547033932165728,1094.7599999999998,0.2967
5/44,1.434129380245282,382.68,0.0889
5/45,0.004778792359388238,1661.77,0.1688
5/46,0.2559786086948516,286.08000000000004,0.3359
5/47,4.700052475876923,0.0,0.1127
5/48,0.022447300714524384,280.32,0.4459
5/49,0.17825194371358888,353.69999999999993,0.3691
6/0,2.8843750314845438,185.72000000000003,0.1447
6/1,0.14904378188678963,890.3299999999999,0.3223
6/2,0.24542313403643848,454.24,0.3888
6/3,0.07162483528855992,406.03999999999996,0.4865
6/4,0.24359296109266215,492.48,0.4218
6/5,5.578722076955584,0.0,0.1388
6/6,22.926709343880244,23.32000000000005,0.08
6/7,0.16053454107172893,906.0999999999999,0.2188
6/8,5.445138617795307,0.0,0.1389
6/9,7.18226947090227,364.7699999999999,0.087
6/10,0.14204311281693782,1244.96,0.311
6/11,2.6999023882796678,253.70999999999998,0.3843
6/12,0.06389325137146551,1173.3600000000001,0.3167
6/13,0.974894872616183,452.87999999999994,0.3571
6/14,0.9739616426307437,826.1500000000001,0.2679
6/15,0.2475071150000527,239.96000000000004,0.5163
6/16,0.30320952101968524,522.6299999999999,0.3319
6/17,0.07159846866593242,664.1600000000001,0.3656
6/18,0.02062240189722883,2650.7200000000003,0.2305
6/19,0.06038064695670087,694.0,0.3899
6/20,3.7395946374117477,0.0,0.1966
6/21,1.4347385140958697,495.6899999999999,0.1129
6/22,1.196897068517732,481.08000000000004,0.2235
6/23,0.04886727975033768,1668.7800000000007,0.2959
6/24,0.05305582572451756,955.65,0.567
6/25,2.5302135263960293,362.96999999999986,0.1573
6/26,0.005846800922430378,990.01,0.3687
6/27,0.24748592573340378,240.56000000000006,0.5227
6/28,0.2872421427259097,261.65999999999997,0.4742
6/29,1.4984887609342836,392.55000000000007,0.3566
6/30,0.7809487740246459,527.8799999999999,0.2705
6/31,1.3085868871114048,365.82,0.3317
6/32,0.002635358659094137,719.25,0.3923
6/33,0.05255577070193466,417.4800000000001,0.4455
6/34,0.022506160541874248,1522.2000000000003,0.2871
6/35,0.004644931293730135,975.1700000000001,0.361
6/36,0.030949468815906947,838.56,0.3332
6/37,1.2377687059028848,426.89999999999986,0.0837
6/38,1.7756386336250352,183.24,0.2356
6/39,0.5287461392023315,562.7700000000001,0.188
6/40,2.0158428286966683,218.7199999999999,0.1704
6/41,1.953220591486375,47.77999999999997,0.1867
6/42,1.7270941569562996,222.80000000000007,0.1603
6/43,1.740915221749401,198.12,0.2161
6/44,1.7757133698225886,183.24,0.2355
6/45,0.07547033932165728,1094.7599999999998,0.2967
6/46,1.4563465562709197,289.68000000000006,0.175
6/47,0.002526749892341227,827.0999999999998,0.4166
6/48,0.021407272031441674,558.72,0.463
6/49,0.0023509590785430554,929.5300000000002,0.3687
7/0,2.8843750314845438,185.72000000000003,0.1447
7/1,0.14904378188678963,890.3299999999999,0.3223
7/2,0.07162483528855992,406.03999999999996,0.4865
7/3,5.578722076955584,0.0,0.1388
7/4,22.926709343880244,23.32000000000005,0.08
7/5,0.16053454107172893,906.0999999999999,0.2188
7/6,5.445138617795307,0.0,0.1389
7/7,7.18226947090227,364.7699999999999,0.087
7/8,0.14204311281693782,1244.96,0.311
7/9,2.6999023882796678,253.70999999999998,0.3843
7/10,0.06389325137146551,1173.3600000000001,0.3167
7/11,0.974894872616183,452.87999999999994,0.3571
7/12,0.9739616426307437,826.1500000000001,0.2679
7/13,0.2475071150000527,239.96000000000004,0.5163
7/14,0.02062240189722883,2650.7200000000003,0.2305
7/15,0.06038064695670087,694.0,0.3899
7/16,3.7395946374117477,0.0,0.1966
7/17,1.4347385140958697,495.6899999999999,0.1129
7/18,1.196897068517732,481.08000000000004,0.2235
7/19,0.04886727975033768,1668.7800000000007,0.2959
7/20,0.05305582572451756,955.65,0.567
7/21,2.5302135263960293,362.96999999999986,0.1573
7/22,0.005846800922430378,990.01,0.3687
7/23,0.24748592573340378,240.56000000000006,0.5227
7/24,0.2872421427259097,261.65999999999997,0.4742
7/25,1.4984887609342836,392.55000000000007,0.3566
7/26,0.7809487740246459,527.8799999999999,0.2705
7/27,1.0237960804733706,366.54,0.4223
7/28,2.149134494474437,424.53000000000014,0.1224
7/29,9.488638058033258,0.0,0.0813
7/30,0.13456466005030115,688.5200000000001,0.4174
7/31,2.675580043876244,266.1599999999999,0.178
7/32,0.6518619055062169,620.5000000000001,0.4446
7/33,4.483341045360294,284.79999999999995,0.1322
7/34,0.1735228208009124,1327.56,0.13
7/35,0.24542313403643848,454.24,0.3888
7/36,0.24359296109266215,492.48,0.4218
7/37,0.30320952101968524,522.6299999999999,0.3319
7/38,0.07159846866593242,664.1600000000001,0.3656
7/39,1.3085868871114048,365.82,0.3317
7/40,0.002635358659094137,719.25,0.3923
7/41,0.05255577070193466,417.4800000000001,0.4455
7/42,0.022506160541874248,1522.2000000000003,0.2871
7/43,0.004644931293730135,975.1700000000001,0.361
7/44,0.030949468815906947,838.56,0.3332
7/45,1.2377687059028848,426.89999999999986,0.0837
7/46,1.7756386336250352,183.24,0.2356
7/47,1.953220591486375,47.77999999999997,0.1867
7/48,1.740915221749401,198.12,0.2161
7/49,1.7757133698225886,183.24,0.2355
8/0,2.8843750314845438,185.72000000000003,0.1447
8/1,0.14904378188678963,890.3299999999999,0.3223
8/2,0.07162483528855992,406.03999999999996,0.4865
8/3,5.578722076955584,0.0,0.1388
8/4,22.926709343880244,23.32000000000005,0.08
8/5,0.16053454107172893,906.0999999999999,0.2188
8/6,5.445138617795307,0.0,0.1389
8/7,7.18226947090227,364.7699999999999,0.087
8/8,0.14204311281693782,1244.96,0.311
8/9,2.6999023882796678,253.70999999999998,0.3843
8/10,0.06389325137146551,1173.3600000000001,0.3167
8/11,0.974894872616183,452.87999999999994,0.3571
8/12,0.9739616426307437,826.1500000000001,0.2679
8/13,0.2475071150000527,239.96000000000004,0.5163
8/14,0.02062240189722883,2650.7200000000003,0.2305
8/15,0.06038064695670087,694.0,0.3899
8/16,3.7395946374117477,0.0,0.1966
8/17,1.196897068517732,481.08000000000004,0.2235
8/18,0.04886727975033768,1668.7800000000007,0.2959
8/19,0.05305582572451756,955.65,0.567
8/20,2.5302135263960293,362.96999999999986,0.1573
8/21,0.005846800922430378,990.01,0.3687
8/22,0.24748592573340378,240.56000000000006,0.5227
8/23,0.2872421427259097,261.65999999999997,0.4742
8/24,1.4984887609342836,392.55000000000007,0.3566
8/25,0.7809487740246459,527.8799999999999,0.2705
8/26,1.0237960804733706,366.54,0.4223
8/27,2.149134494474437,424.53000000000014,0.1224
8/28,9.488638058033258,0.0,0.0813
8/29,0.13456466005030115,688.5200000000001,0.4174
8/30,2.675580043876244,266.1599999999999,0.178
8/31,0.6518619055062169,620.5000000000001,0.4446
8/32,4.483341045360294,284.79999999999995,0.1322
8/33,0.1735228208009124,1327.56,0.13
8/34,1.6777348425482985,326.43999999999994,0.2785
8/35,1.9819866713472285,577.55,0.1749
8/36,1.8324945773743082,306.21,0.2764
8/37,0.7659823351166913,528.9000000000001,0.3775
8/38,0.000800328741120962,1460.62,0.3213
8/39,1.4347385140958697,495.6899999999999,0.1129
8/40,0.24542313403643848,454.24,0.3888
8/41,0.24359296109266215,492.48,0.4218
8/42,0.07159846866593242,664.1600000000001,0.3656
8/43,1.3085868871114048,365.82,0.3317
8/44,0.05255577070193466,417.4800000000001,0.4455
8/45,0.022506160541874248,1522.2000000000003,0.2871
8/46,0.004644931293730135,975.1700000000001,0.361
8/47,0.030949468815906947,838.56,0.3332
8/48,1.953220591486375,47.77999999999997,0.1867
8/49,0.025435873485901084,923.9299999999996,0.5587
9/0,0.14904378188678963,890.3299999999999,0.3223
9/1,0.07162483528855992,406.03999999999996,0.4865
9/2,22.926709343880244,23.32000000000005,0.08
9/3,7.18226947090227,364.7699999999999,0.087
9/4,0.14204311281693782,1244.96,0.311
9/5,0.06389325137146551,1173.3600000000001,0.3167
9/6,0.974894872616183,452.87999999999994,0.3571
9/7,0.9739616426307437,826.1500000000001,0.2679
9/8,0.2475071150000527,239.96000000000004,0.5163
9/9,0.02062240189722883,2650.7200000000003,0.2305
9/10,0.06038064695670087,694.0,0.3899
9/11,1.196897068517732,481.08000000000004,0.2235
9/12,0.04886727975033768,1668.7800000000007,0.2959
9/13,0.05305582572451756,955.65,0.567
9/14,2.5302135263960293,362.96999999999986,0.1573
9/15,0.24748592573340378,240.56000000000006,0.5227
9/16,0.2872421427259097,261.65999999999997,0.4742
9/17,1.4984887609342836,392.55000000000007,0.3566
9/18,1.0237960804733706,366.54,0.4223
9/19,2.149134494474437,424.53000000000014,0.1224
9/20,0.13456466005030115,688.5200000000001,0.4174
9/21,0.6518619055062169,620.5000000000001,0.4446
9/22,4.483341045360294,284.79999999999995,0.1322
9/23,1.9819866713472285,577.55,0.1749
9/24,0.7659823351166913,528.9000000000001,0.3775
9/25,0.7006027371675051,555.3199999999999,0.3412
9/26,1.101923444513197,560.6000000000001,0.3387
9/27,1.8595698296121015,442.91999999999996,0.2673
9/28,14.12523624060367,281.03999999999996,0.4619
9/29,0.010203771834840522,1203.8999999999999,0.4454
9/30,27.448622179781154,0.0,0.0605
9/31,0.5834841988049363,1446.7000000000003,0.2815
9/32,2.81024321735642,338.1899999999999,0.2952
9/33,0.004663248165345521,1798.7900000000002,0.4638
9/34,2.8843750314845438,185.72000000000003,0.1447
9/35,0.16053454107172893,906.0999999999999,0.2188
9/36,2.6999023882796678,253.70999999999998,0.3843
9/37,0.005846800922430378,990.01,0.3687
9/38,0.7809487740246459,527.8799999999999,0.2705
9/39,0.1735228208009124,1327.56,0.13
9/40,1.6777348425482985,326.43999999999994,0.2785
9/41,1.8324945773743082,306.21,0.2764
9/42,0.000800328741120962,1460.62,0.3213
9/43,1.4347385140958697,495.6899999999999,0.1129
9/44,0.24542313403643848,454.24,0.3888
9/45,0.24359296109266215,492.48,0.4218
9/46,0.07159846866593242,664.1600000000001,0.3656
9/47,1.3085868871114048,365.82,0.3317
9/48,0.05255577070193466,417.4800000000001,0.4455
9/49,0.022506160541874248,1522.2000000000003,0.2871
10/0,0.14904378188678963,890.3299999999999,0.3223
10/1,0.07162483528855992,406.03999999999996,0.4865
10/2,22.926709343880244,23.32000000000005,0.08
10/3,7.18226947090227,364.7699999999999,0.087
10/4,0.14204311281693782,1244.96,0.311
10/5,0.06389325137146551,1173.3600000000001,0.3167
10/6,0.974894872616183,452.87999999999994,0.3571
10/7,0.9739616426307437,826.1500000000001,0.2679
10/8,0.2475071150000527,239.96000000000004,0.5163
10/9,0.02062240189722883,2650.7200000000003,0.2305
10/10,1.196897068517732,481.08000000000004,0.2235
10/11,0.04886727975033768,1668.7800000000007,0.2959
10/12,0.05305582572451756,955.65,0.567
10/13,2.5302135263960293,362.96999999999986,0.1573
10/14,0.24748592573340378,240.56000000000006,0.5227
10/15,0.2872421427259097,261.65999999999997,0.4742
10/16,1.4984887609342836,392.55000000000007,0.3566
10/17,1.0237960804733706,366.54,0.4223
10/18,2.149134494474437,424.53000000000014,0.1224
10/19,0.6518619055062169,620.5000000000001,0.4446
10/20,4.483341045360294,284.79999999999995,0.1322
10/21,1.9819866713472285,577.55,0.1749
10/22,0.7659823351166913,528.9000000000001,0.3775
10/23,0.7006027371675051,555.3199999999999,0.3412
10/24,1.101923444513197,560.6000000000001,0.3387
10/25,1.8595698296121015,442.91999999999996,0.2673
10/26,14.12523624060367,281.03999999999996,0.4619
10/27,0.010203771834840522,1203.8999999999999,0.4454
10/28,27.448622179781154,0.0,0.0605
10/29,0.5834841988049363,1446.7000000000003,0.2815
10/30,2.81024321735642,338.1899999999999,0.2952
10/31,0.004663248165345521,1798.7900000000002,0.4638
10/32,0.003006056999653471,1887.6899999999996,0.2855
10/33,2.1802385829060142,399.44999999999993,0.2595
10/34,0.15581606948795568,705.1199999999999,0.4648
10/35,0.016091921893546225,960.0799999999999,0.3507
10/36,0.25480284541047743,266.28,0.4689
10/37,0.06038064695670087,694.0,0.3899
10/38,0.13456466005030115,688.5200000000001,0.4174
10/39,2.8843750314845438,185.72000000000003,0.1447
10/40,0.16053454107172893,906.0999999999999,0.2188
10/41,2.6999023882796678,253.70999999999998,0.3843
10/42,0.005846800922430378,990.01,0.3687
10/43,0.7809487740246459,527.8799999999999,0.2705
10/44,0.1735228208009124,1327.56,0.13
10/45,1.6777348425482985,326.43999999999994,0.2785
10/46,1.8324945773743082,306.21,0.2764
10/47,0.000800328741120962,1460.62,0.3213
10/48,0.24542313403643848,454.24,0.3888
10/49,0.24359296109266215,492.48,0.4218
11/0,0.14904378188678963,890.3299999999999,0.3223
11/1,7.18226947090227,364.7699999999999,0.087
11/2,0.14204311281693782,1244.96,0.311
11/3,0.06389325137146551,1173.3600000000001,0.3167
11/4,0.974894872616183,452.87999999999994,0.3571
11/5,0.9739616426307437,826.1500000000001,0.2679
11/6,0.2475071150000527,239.96000000000004,0.5163
11/7,0.02062240189722883,2650.7200000000003,0.2305
11/8,1.196897068517732,481.08000000000004,0.2235
11/9,0.04886727975033768,1668.7800000000007,0.2959
11/10,0.05305582572451756,955.65,0.567
11/11,0.24748592573340378,240.56000000000006,0.5227
11/12,1.4984887609342836,392.55000000000007,0.3566
11/13,0.6518619055062169,620.5000000000001,0.4446
11/14,1.9819866713472285,577.55,0.1749
11/15,0.7659823351166913,528.9000000000001,0.3775
11/16,0.7006027371675051,555.3199999999999,0.3412
11/17,1.101923444513197,560.6000000000001,0.3387
11/18,1.8595698296121015,442.91999999999996,0.2673
11/19,14.12523624060367,281.03999999999996,0.4619
11/20,0.010203771834840522,1203.8999999999999,0.4454
11/21,0.5834841988049363,1446.7000000000003,0.2815
11/22,0.004663248165345521,1798.7900000000002,0.4638
11/23,0.003006056999653471,1887.6899999999996,0.2855
11/24,2.1802385829060142,399.44999999999993,0.2595
11/25,0.15581606948795568,705.1199999999999,0.4648
11/26,5.609572391783627,360.05999999999995,0.3916
11/27,2.4356254210458004,451.28,0.1957
11/28,34.581062131343295,208.64,0.371
11/29,1.0816247043345746,424.24,0.496
11/30,0.06480486877525439,1034.0400000000002,0.4499
11/31,4.819310599497704,381.0799999999999,0.3231
11/32,0.07162483528855992,406.03999999999996,0.4865
11/33,22.926709343880244,23.32000000000005,0.08
11/34,2.5302135263960293,362.96999999999986,0.1573
11/35,0.2872421427259097,261.65999999999997,0.4742
11/36,1.0237960804733706,366.54,0.4223
11/37,2.149134494474437,424.53000000000014,0.1224
11/38,27.448622179781154,0.0,0.0605
11/39,0.016091921893546225,960.0799999999999,0.3507
11/40,0.25480284541047743,266.28,0.4689
11/41,0.13456466005030115,688.5200000000001,0.4174
11/42,0.16053454107172893,906.0999999999999,0.2188
11/43,0.7809487740246459,527.8799999999999,0.2705
11/44,0.1735228208009124,1327.56,0.13
11/45,0.000800328741120962,1460.62,0.3213
11/46,0.24542313403643848,454.24,0.3888
11/47,0.24359296109266215,492.48,0.4218
11/48,0.004127907456042773,1352.1000000000001,0.2965
11/49,0.2586288206634082,562.1999999999999,0.3375
12/0,0.14904378188678963,890.3299999999999,0.3223
12/1,7.18226947090227,364.7699999999999,0.087
12/2,0.14204311281693782,1244.96,0.311
12/3,0.06389325137146551,1173.3600000000001,0.3167
12/4,0.974894872616183,452.87999999999994,0.3571
12/5,0.9739616426307437,826.1500000000001,0.2679
12/6,0.2475071150000527,239.96000000000004,0.5163
12/7,0.02062240189722883,2650.7200000000003,0.2305
12/8,0.04886727975033768,1668.7800000000007,0.2959
12/9,0.05305582572451756,955.65,0.567
12/10,0.24748592573340378,240.56000000000006,0.5227
12/11,1.4984887609342836,392.55000000000007,0.3566
12/12,0.6518619055062169,620.5000000000001,0.4446
12/13,1.9819866713472285,577.55,0.1749
12/14,0.7659823351166913,528.9000000000001,0.3775
12/15,0.7006027371675051,555.3199999999999,0.3412
